,Indice,Date,Opening,Highest,Lowest,Fermer,Cloture ajusté,Volume,Before_After_Election,Day_of_Week,Month,Is_Holiday_Period
0,CAC40,2025-01-23,"785 140,00","787 296,00","782 940,00","787 239,00","787 239,00",,After,Thursday,January,no
1,CAC40,2025-01-22,"778 330,00","787 398,00","777 364,00","783 740,00","783 740,00","70 350 300,00",After,Wednesday,January,no
2,CAC40,2025-01-21,"772 434,00","777 476,00","771 326,00","777 095,00","777 095,00","62 824 400,00",After,Tuesday,January,no
3,CAC40,2025-01-20,"772 212,00","776 624,00","770 729,00","773 350,00","773 350,00","66 371 900,00",After,Monday,January,no
4,CAC40,2025-01-17,"768 504,00","773 232,00","766 785,00","770 975,00","770 975,00","93 238 600,00",After,Friday,January,no
5,CAC40,2025-01-16,"759 135,00","763 474,00","756 767,00","763 474,00","763 474,00","74 666 800,00",After,Thursday,January,no
6,CAC40,2025-01-15,"744 739,00","751 491,00","741 552,00","747 459,00","747 459,00","90 347 900,00",After,Wednesday,January,no
7,CAC40,2025-01-14,"748 195,00","749 977,00","742 349,00","742 367,00","742 367,00","75 439 900,00",After,Tuesday,January,no
8,CAC40,2025-01-13,"740 956,00","742 451,00","735 305,00","740 864,00","740 864,00","61 436 800,00",After,Monday,January,no
9,CAC40,2025-01-10,"749 521,00","752 122,00","741 759,00","743 104,00","743 104,00","65 416 600,00",After,Friday,January,no
10,CAC40,2025-01-09,"742 120,00","750 411,00","741 315,00","749 028,00","749 028,00","46 769 000,00",After,Thursday,January,no
11,CAC40,2025-01-08,"748 920,00","749 651,00","739 668,00","745 242,00","745 242,00","68 013 600,00",After,Wednesday,January,no
12,CAC40,2025-01-07,"745 134,00","751 695,00","741 742,00","748 935,00","748 935,00","68 128 400,00",After,Tuesday,January,no
13,CAC40,2025-01-06,"731 336,00","745 487,00","730 447,00","744 569,00","744 569,00","78 726 100,00",After,Monday,January,no
14,CAC40,2025-01-03,"738 797,00","738 797,00","727 057,00","728 222,00","728 222,00","61 578 200,00",After,Friday,January,no
15,CAC40,2025-01-02,"737 459,00","739 925,00","728 530,00","739 376,00","739 376,00","52 769 000,00",After,Thursday,January,no
16,CAC40,2024-12-31,"728 979,00","738 126,00","728 714,00","738 074,00","738 074,00","23 241 400,00",After,Tuesday,December,yes
17,CAC40,2024-12-30,"732 550,00","737 265,00","729 939,00","731 356,00","731 356,00","41 887 400,00",After,Monday,December,yes
18,CAC40,2024-12-27,"728 954,00","735 537,00","727 842,00","735 537,00","735 537,00","46 195 200,00",After,Friday,December,yes
19,CAC40,2024-12-24,"729 669,00","731 659,00","728 269,00","728 269,00","728 269,00","20 579 600,00",After,Tuesday,December,yes
20,CAC40,2024-12-23,"725 937,00","729 169,00","723 319,00","727 232,00","727 232,00","46 296 600,00",After,Monday,December,yes
21,CAC40,2024-12-20,"724 415,00","728 933,00","719 449,00","727 448,00","727 448,00","156 262 400,00",After,Friday,December,yes
22,CAC40,2024-12-19,"728 911,00","732 681,00","726 128,00","729 437,00","729 437,00","86 813 900,00",After,Thursday,December,yes
23,CAC40,2024-12-18,"737 933,00","739 735,00","736 006,00","738 462,00","738 462,00","81 504 900,00",After,Wednesday,December,yes
24,CAC40,2024-12-17,"732 194,00","738 114,00","731 648,00","736 570,00","736 570,00","94 104 400,00",After,Tuesday,December,yes
25,CAC40,2024-12-16,"738 224,00","739 434,00","733 931,00","735 708,00","735 708,00","135 807 000,00",After,Monday,December,yes
26,CAC40,2024-12-13,"740 816,00","746 061,00","738 860,00","740 957,00","740 957,00","82 858 600,00",After,Friday,December,yes
27,CAC40,2024-12-12,"745 471,00","745 520,00","741 073,00","742 094,00","742 094,00","61 838 000,00",After,Thursday,December,yes
28,CAC40,2024-12-11,"737 224,00","743 758,00","736 711,00","742 340,00","742 340,00","62 203 700,00",After,Wednesday,December,yes
29,CAC40,2024-12-10,"745 829,00","746 023,00","738 488,00","739 478,00","739 478,00","62 092 200,00",After,Tuesday,December,yes
30,CAC40,2024-12-09,"748 450,00","751 102,00","744 481,00","748 014,00","748 014,00","70 243 900,00",After,Monday,December,yes
31,CAC40,2024-12-06,"733 427,00","744 472,00","733 414,00","742 688,00","742 688,00","72 204 700,00",After,Friday,December,yes
32,CAC40,2024-12-05,"728 272,00","735 100,00","728 272,00","733 054,00","733 054,00","82 651 900,00",After,Thursday,December,yes
33,CAC40,2024-12-04,"726 172,00","732 286,00","725 743,00","730 328,00","730 328,00","73 097 300,00",After,Wednesday,December,yes
34,CAC40,2024-12-03,"724 474,00","731 987,00","722 892,00","725 542,00","725 542,00","73 182 500,00",After,Tuesday,December,yes
35,CAC40,2024-12-02,"714 737,00","727 597,00","714 602,00","723 689,00","723 689,00","98 817 900,00",After,Monday,December,yes
36,CAC40,2024-11-29,"715 130,00","724 107,00","714 774,00","723 511,00","723 511,00","66 530 400,00",After,Friday,November,yes
37,CAC40,2024-11-28,"717 091,00","720 707,00","716 172,00","717 925,00","717 925,00","56 381 700,00",After,Thursday,November,yes
38,CAC40,2024-11-27,"715 002,00","715 642,00","709 115,00","714 303,00","714 303,00","77 023 300,00",After,Wednesday,November,yes
39,CAC40,2024-11-26,"720 165,00","725 678,00","718 549,00","719 451,00","719 451,00","68 773 200,00",After,Tuesday,November,yes
40,CAC40,2024-11-25,"732 948,00","733 323,00","723 938,00","725 747,00","725 747,00","122 963 000,00",After,Monday,November,yes
41,CAC40,2024-11-22,"725 064,00","727 106,00","715 623,00","725 501,00","725 501,00","71 958 600,00",After,Friday,November,yes
42,CAC40,2024-11-21,"718 520,00","722 360,00","713 121,00","721 332,00","721 332,00","53 383 700,00",After,Thursday,November,yes
43,CAC40,2024-11-20,"727 273,00","728 039,00","718 842,00","719 845,00","719 845,00","55 750 600,00",After,Wednesday,November,yes
44,CAC40,2024-11-19,"728 746,00","730 119,00","713 483,00","722 964,00","722 964,00","64 615 700,00",After,Tuesday,November,yes
45,CAC40,2024-11-18,"727 440,00","728 978,00","723 459,00","727 823,00","727 823,00","50 146 900,00",After,Monday,November,yes
46,CAC40,2024-11-15,"725 658,00","731 953,00","723 648,00","726 963,00","726 963,00","66 901 200,00",After,Friday,November,yes
47,CAC40,2024-11-14,"724 792,00","731 909,00","722 005,00","731 180,00","731 180,00","71 041 000,00",After,Thursday,November,yes
48,CAC40,2024-11-13,"721 749,00","725 647,00","715 825,00","721 683,00","721 683,00","62 925 600,00",After,Wednesday,November,yes
49,CAC40,2024-11-12,"734 672,00","736 528,00","721 778,00","722 698,00","722 698,00","78 448 900,00",After,Tuesday,November,yes
50,CAC40,2024-11-11,"739 509,00","745 260,00","738 752,00","742 688,00","742 688,00","56 318 000,00",After,Monday,November,yes
51,CAC40,2024-11-08,"744 012,00","744 095,00","733 021,00","733 867,00","733 867,00","67 218 200,00",After,Friday,November,yes
52,CAC40,2024-11-07,"737 319,00","745 000,00","735 428,00","742 560,00","742 560,00","86 926 000,00",After,Thursday,November,yes
53,CAC40,2024-11-06,"744 437,00","757 214,00","733 835,00","736 961,00","736 961,00","108 204 000,00",After,Wednesday,November,yes
54,CAC40,2024-11-05,"737 758,00","741 482,00","735 000,00","740 715,00","740 715,00","47 126 000,00",After,Tuesday,November,yes
55,CAC40,2024-11-04,"738 632,00","744 596,00","737 171,00","737 171,00","737 171,00","45 718 400,00",Before,Monday,November,yes
56,CAC40,2024-11-01,"736 408,00","743 426,00","735 820,00","740 911,00","740 911,00","56 971 200,00",Before,Friday,November,yes
57,CAC40,2024-10-31,"738 410,00","739 325,00","731 597,00","735 037,00","735 037,00","103 047 400,00",Before,Thursday,October,no
58,CAC40,2024-10-30,"745 210,00","747 069,00","737 739,00","742 836,00","742 836,00","69 878 300,00",Before,Wednesday,October,no
59,CAC40,2024-10-29,"759 386,00","761 832,00","750 652,00","751 111,00","751 111,00","55 427 600,00",Before,Tuesday,October,no
60,CAC40,2024-10-28,"754 213,00","758 068,00","749 493,00","755 694,00","755 694,00","53 209 700,00",Before,Monday,October,no
61,CAC40,2024-10-25,"748 987,00","751 875,00","745 941,00","749 754,00","749 754,00","50 453 400,00",Before,Friday,October,no
62,CAC40,2024-10-24,"752 764,00","756 539,00","750 302,00","750 328,00","750 328,00","63 318 800,00",Before,Thursday,October,no
63,CAC40,2024-10-23,"749 325,00","754 470,00","746 858,00","749 748,00","749 748,00","51 669 200,00",Before,Wednesday,October,no
64,CAC40,2024-10-22,"751 703,00","754 536,00","747 216,00","753 510,00","753 510,00","50 562 200,00",Before,Tuesday,October,no
65,CAC40,2024-10-21,"757 908,00","762 046,00","752 968,00","753 623,00","753 623,00","47 261 500,00",Before,Monday,October,no
66,CAC40,2024-10-18,"756 687,00","764 405,00","756 687,00","761 305,00","761 305,00","62 952 600,00",Before,Friday,October,no
67,CAC40,2024-10-17,"751 013,00","762 422,00","750 795,00","758 373,00","758 373,00","60 446 900,00",Before,Thursday,October,no
68,CAC40,2024-10-16,"742 085,00","751 110,00","742 085,00","749 200,00","749 200,00","64 497 000,00",Before,Wednesday,October,no
69,CAC40,2024-10-15,"759 506,00","760 153,00","751 124,00","752 197,00","752 197,00","73 146 200,00",Before,Tuesday,October,no
70,CAC40,2024-10-14,"758 348,00","761 315,00","754 454,00","760 206,00","760 206,00","43 689 100,00",Before,Monday,October,no
71,CAC40,2024-10-11,"753 088,00","758 752,00","750 404,00","757 789,00","757 789,00","52 952 500,00",Before,Friday,October,no
72,CAC40,2024-10-10,"754 340,00","756 336,00","751 590,00","754 159,00","754 159,00","47 654 900,00",Before,Thursday,October,no
73,CAC40,2024-10-09,"752 703,00","756 758,00","750 463,00","756 009,00","756 009,00","50 003 800,00",Before,Wednesday,October,no
74,CAC40,2024-10-08,"748 036,00","754 205,00","747 578,00","752 132,00","752 132,00","54 049 900,00",Before,Tuesday,October,no
75,CAC40,2024-10-07,"757 197,00","758 533,00","750 987,00","757 602,00","757 602,00","54 781 900,00",Before,Monday,October,no
76,CAC40,2024-10-04,"746 487,00","757 176,00","746 029,00","754 136,00","754 136,00","73 424 000,00",Before,Friday,October,no
77,CAC40,2024-10-03,"755 523,00","755 524,00","745 849,00","747 778,00","747 778,00","77 402 000,00",Before,Thursday,October,no
78,CAC40,2024-10-02,"759 481,00","762 332,00","754 898,00","757 759,00","757 759,00","58 414 400,00",Before,Wednesday,October,no
79,CAC40,2024-10-01,"762 333,00","765 458,00","754 712,00","757 407,00","757 407,00","68 819 000,00",Before,Tuesday,October,no
80,CAC40,2024-09-30,"774 807,00","776 389,00","763 482,00","763 575,00","763 575,00","103 180 100,00",Before,Monday,September,no
81,CAC40,2024-09-27,"776 245,00","780 464,00","774 388,00","779 179,00","779 179,00","72 880 900,00",Before,Friday,September,no
82,CAC40,2024-09-26,"766 303,00","774 209,00","765 261,00","774 209,00","774 209,00","78 593 100,00",Before,Thursday,September,no
83,CAC40,2024-09-25,"754 926,00","759 577,00","754 686,00","756 562,00","756 562,00","58 321 800,00",Before,Wednesday,September,no
84,CAC40,2024-09-24,"760 847,00","763 423,00","757 536,00","760 401,00","760 401,00","60 274 300,00",Before,Tuesday,September,no
85,CAC40,2024-09-23,"749 992,00","751 877,00","745 644,00","750 808,00","750 808,00","63 937 800,00",Before,Monday,September,no
86,CAC40,2024-09-20,"759 752,00","760 320,00","750 026,00","750 026,00","750 026,00","126 034 400,00",Before,Friday,September,no
87,CAC40,2024-09-19,"755 704,00","761 541,00","752 008,00","761 541,00","761 541,00","68 585 500,00",Before,Thursday,September,no
88,CAC40,2024-09-18,"748 985,00","749 531,00","744 418,00","744 490,00","744 490,00","45 990 000,00",Before,Wednesday,September,no
89,CAC40,2024-09-17,"748 514,00","752 387,00","747 390,00","748 742,00","748 742,00","54 489 600,00",Before,Tuesday,September,no
90,CAC40,2024-09-16,"743 217,00","748 060,00","743 006,00","744 944,00","744 944,00","39 034 700,00",Before,Monday,September,no
91,CAC40,2024-09-13,"744 156,00","749 084,00","743 865,00","746 525,00","746 525,00","51 699 000,00",Before,Friday,September,no
92,CAC40,2024-09-12,"747 891,00","748 416,00","739 154,00","743 507,00","743 507,00","53 483 400,00",Before,Thursday,September,no
93,CAC40,2024-09-11,"741 904,00","745 268,00","736 331,00","739 683,00","739 683,00","57 055 800,00",Before,Wednesday,September,no
94,CAC40,2024-09-10,"741 440,00","747 654,00","738 653,00","740 755,00","740 755,00",,Before,Tuesday,September,no
95,CAC40,2024-09-09,"737 672,00","744 505,00","736 990,00","742 526,00","742 526,00","48 487 900,00",Before,Monday,September,no
96,CAC40,2024-09-06,"742 409,00","746 614,00","734 193,00","735 230,00","735 230,00","60 963 800,00",Before,Friday,September,no
97,CAC40,2024-09-05,"746 428,00","749 808,00","743 196,00","743 196,00","743 196,00","63 444 800,00",Before,Thursday,September,no
98,CAC40,2024-09-04,"749 010,00","753 083,00","748 240,00","750 097,00","750 097,00","54 004 600,00",Before,Wednesday,September,no
99,CAC40,2024-09-03,"765 981,00","767 153,00","756 499,00","757 510,00","757 510,00","51 982 000,00",Before,Tuesday,September,no
100,CAC40,2024-09-02,"762 886,00","764 910,00","757 277,00","764 642,00","764 642,00","32 455 100,00",Before,Monday,September,no
101,CAC40,2024-08-30,"764 553,00","769 382,00","763 095,00","763 095,00","763 095,00","78 196 800,00",Before,Friday,August,no
102,CAC40,2024-08-29,"757 717,00","764 468,00","757 636,00","764 095,00","764 095,00","39 821 600,00",Before,Thursday,August,no
103,CAC40,2024-08-28,"758 747,00","761 192,00","757 767,00","757 767,00","757 767,00","37 593 000,00",Before,Wednesday,August,no
104,CAC40,2024-08-27,"760 127,00","762 508,00","756 578,00","756 578,00","756 578,00","35 794 200,00",Before,Tuesday,August,no
105,CAC40,2024-08-26,"757 802,00","760 832,00","757 763,00","759 037,00","759 037,00","28 200 300,00",Before,Monday,August,no
106,CAC40,2024-08-23,"754 473,00","758 350,00","753 430,00","757 704,00","757 704,00","38 259 400,00",Before,Friday,August,no
107,CAC40,2024-08-22,"752 796,00","756 863,00","752 353,00","752 411,00","752 411,00","31 263 100,00",Before,Thursday,August,no
108,CAC40,2024-08-21,"748 691,00","753 048,00","748 691,00","752 472,00","752 472,00","36 452 200,00",Before,Wednesday,August,no
109,CAC40,2024-08-20,"751 870,00","753 170,00","748 167,00","748 573,00","748 573,00","38 041 400,00",Before,Tuesday,August,no
110,CAC40,2024-08-19,"744 531,00","748 442,00","744 472,00","748 417,00","748 417,00","9 965 800,00",Before,Monday,August,no
111,CAC40,2024-08-16,"744 230,00","746 033,00","742 148,00","744 970,00","744 970,00","49 398 000,00",Before,Friday,August,no
112,CAC40,2024-08-15,"735 607,00","743 734,00","731 814,00","742 337,00","742 337,00","48 261 500,00",Before,Thursday,August,no
113,CAC40,2024-08-14,"733 016,00","733 336,00","729 589,00","733 336,00","733 336,00","41 049 100,00",Before,Wednesday,August,no
114,CAC40,2024-08-13,"727 770,00","728 285,00","722 208,00","727 587,00","727 587,00","40 391 200,00",Before,Tuesday,August,no
115,CAC40,2024-08-12,"729 684,00","730 745,00","723 420,00","725 067,00","725 067,00","38 393 400,00",Before,Monday,August,no
116,CAC40,2024-08-09,"725 970,00","731 951,00","723 369,00","726 971,00","726 971,00","43 632 200,00",Before,Friday,August,no
117,CAC40,2024-08-08,"722 301,00","726 208,00","716 899,00","724 745,00","724 745,00","48 242 600,00",Before,Thursday,August,no
118,CAC40,2024-08-07,"716 194,00","728 785,00","714 588,00","726 601,00","726 601,00","77 887 500,00",Before,Wednesday,August,no
119,CAC40,2024-08-06,"716 007,00","718 429,00","707 002,00","713 004,00","713 004,00","69 660 300,00",Before,Tuesday,August,no
120,CAC40,2024-08-05,"709 959,00","715 860,00","702 991,00","714 899,00","714 899,00","102 112 900,00",Before,Monday,August,no
121,CAC40,2024-08-02,"733 060,00","735 029,00","722 779,00","725 180,00","725 180,00","104 422 800,00",Before,Friday,August,no
122,CAC40,2024-08-01,"747 814,00","748 712,00","735 809,00","737 045,00","737 045,00","80 103 000,00",Before,Thursday,August,no
123,CAC40,2024-07-31,"756 510,00","758 449,00","751 847,00","753 149,00","753 149,00","69 658 700,00",Before,Wednesday,July,no
124,CAC40,2024-07-30,"746 161,00","750 156,00","745 093,00","747 494,00","747 494,00","44 704 300,00",Before,Tuesday,July,no
125,CAC40,2024-07-29,"754 745,00","754 764,00","742 943,00","744 384,00","744 384,00","47 280 100,00",Before,Monday,July,no
126,CAC40,2024-07-26,"744 441,00","752 627,00","742 747,00","751 768,00","751 768,00","61 161 100,00",Before,Friday,July,no
127,CAC40,2024-07-25,"741 670,00","743 094,00","734 125,00","742 702,00","742 702,00","86 626 400,00",Before,Thursday,July,no
128,CAC40,2024-07-24,"750 067,00","753 995,00","746 410,00","751 373,00","751 373,00","54 742 100,00",Before,Wednesday,July,no
129,CAC40,2024-07-23,"762 802,00","766 177,00","757 298,00","759 863,00","759 863,00","51 052 600,00",Before,Tuesday,July,no
130,CAC40,2024-07-22,"757 341,00","765 093,00","756 654,00","762 202,00","762 202,00","50 270 200,00",Before,Monday,July,no
131,CAC40,2024-07-19,"756 588,00","757 033,00","751 366,00","753 452,00","753 452,00","62 735 500,00",Before,Friday,July,no
132,CAC40,2024-07-18,"760 624,00","765 322,00","755 910,00","758 655,00","758 655,00","54 718 600,00",Before,Thursday,July,no
133,CAC40,2024-07-17,"755 613,00","760 346,00","752 488,00","757 081,00","757 081,00","47 867 600,00",Before,Wednesday,July,no
134,CAC40,2024-07-16,"758 350,00","760 342,00","755 655,00","758 003,00","758 003,00","41 896 500,00",Before,Tuesday,July,no
135,CAC40,2024-07-15,"768 234,00","771 285,00","761 873,00","763 271,00","763 271,00","50 572 200,00",Before,Monday,July,no
136,CAC40,2024-07-12,"766 494,00","773 716,00","765 909,00","772 432,00","772 432,00",,Before,Friday,July,no
137,CAC40,2024-07-11,"761 309,00","764 598,00","757 700,00","762 713,00","762 713,00","56 787 300,00",Before,Thursday,July,no
138,CAC40,2024-07-10,"752 518,00","758 012,00","748 739,00","757 355,00","757 355,00","54 983 100,00",Before,Wednesday,July,no
139,CAC40,2024-07-09,"759 597,00","760 185,00","748 462,00","750 866,00","750 866,00","70 427 400,00",Before,Tuesday,July,no
140,CAC40,2024-07-08,"763 789,00","774 606,00","762 745,00","762 745,00","762 745,00","59 228 600,00",Before,Monday,July,no
141,CAC40,2024-07-05,"772 054,00","773 819,00","764 369,00","767 562,00","767 562,00","52 526 100,00",Before,Friday,July,no
142,CAC40,2024-07-04,"767 734,00","770 135,00","766 705,00","769 578,00","769 578,00","50 797 600,00",Before,Thursday,July,no
143,CAC40,2024-07-03,"757 964,00","766 206,00","756 641,00","763 208,00","763 208,00","68 453 700,00",Before,Wednesday,July,no
144,CAC40,2024-07-02,"751 765,00","754 315,00","747 727,00","753 829,00","753 829,00","65 355 700,00",Before,Tuesday,July,no
145,CAC40,2024-07-01,"767 348,00","768 820,00","756 113,00","756 113,00","756 113,00",,Before,Monday,July,no
146,CAC40,2024-06-28,"754 440,00","754 440,00","745 647,00","747 940,00","747 940,00","82 277 400,00",Before,Friday,June,no
147,CAC40,2024-06-27,"761 910,00","762 638,00","752 216,00","753 072,00","753 072,00","63 132 200,00",Before,Thursday,June,no
148,CAC40,2024-06-26,"770 380,00","770 715,00","755 963,00","760 915,00","760 915,00","66 431 400,00",Before,Wednesday,June,no
149,CAC40,2024-06-25,"764 814,00","767 106,00","761 716,00","766 230,00","766 230,00","66 819 100,00",Before,Tuesday,June,no
150,CAC40,2024-06-24,"763 399,00","772 528,00","762 927,00","770 689,00","770 689,00","60 676 900,00",Before,Monday,June,no
151,CAC40,2024-06-21,"765 314,00","767 373,00","760 182,00","762 857,00","762 857,00","147 594 900,00",Before,Friday,June,no
152,CAC40,2024-06-20,"758 598,00","768 264,00","757 792,00","767 134,00","767 134,00","67 208 700,00",Before,Thursday,June,no
153,CAC40,2024-06-19,"761 735,00","762 613,00","756 609,00","757 020,00","757 020,00","59 199 000,00",Before,Wednesday,June,no
154,CAC40,2024-06-18,"763 669,00","764 112,00","756 402,00","762 880,00","762 880,00","74 421 300,00",Before,Tuesday,June,no
155,CAC40,2024-06-17,"753 903,00","758 094,00","748 238,00","757 157,00","757 157,00","78 514 600,00",Before,Monday,June,no
156,CAC40,2024-06-14,"768 550,00","768 689,00","746 484,00","750 327,00","750 327,00","158 952 700,00",Before,Friday,June,no
157,CAC40,2024-06-13,"785 537,00","785 832,00","769 272,00","770 802,00","770 802,00","96 876 000,00",Before,Thursday,June,no
158,CAC40,2024-06-12,"781 377,00","787 518,00","780 201,00","786 470,00","786 470,00","81 844 200,00",Before,Wednesday,June,no
159,CAC40,2024-06-11,"792 109,00","793 172,00","775 984,00","778 921,00","778 921,00","95 660 700,00",Before,Tuesday,June,no
160,CAC40,2024-06-10,"781 252,00","789 398,00","781 252,00","789 398,00","789 398,00","105 503 100,00",Before,Monday,June,no
161,CAC40,2024-06-07,"804 692,00","804 859,00","794 329,00","800 180,00","800 180,00","67 501 500,00",Before,Friday,June,no
162,CAC40,2024-06-06,"804 429,00","805 552,00","801 569,00","804 012,00","804 012,00","51 759 100,00",Before,Thursday,June,no
163,CAC40,2024-06-05,"798 303,00","803 640,00","795 792,00","800 657,00","800 657,00","53 117 100,00",Before,Wednesday,June,no
164,CAC40,2024-06-04,"797 444,00","798 425,00","791 427,00","793 790,00","793 790,00","60 129 200,00",Before,Tuesday,June,no
165,CAC40,2024-06-03,"806 962,00","807 231,00","799 508,00","799 802,00","799 802,00","51 288 400,00",Before,Monday,June,no
166,CAC40,2024-05-31,"797 255,00","799 689,00","796 017,00","799 287,00","799 287,00","150 576 300,00",Before,Friday,May,no
167,CAC40,2024-05-30,"791 485,00","798 108,00","791 417,00","797 851,00","797 851,00","49 494 400,00",Before,Thursday,May,no
168,CAC40,2024-05-29,"803 356,00","804 003,00","792 642,00","793 503,00","793 503,00","62 601 300,00",Before,Wednesday,May,no
169,CAC40,2024-05-28,"813 472,00","814 876,00","804 102,00","805 780,00","805 780,00","45 666 700,00",Before,Tuesday,May,no
170,CAC40,2024-05-27,"808 834,00","813 249,00","808 676,00","813 249,00","813 249,00","31 032 900,00",Before,Monday,May,no
171,CAC40,2024-05-24,"805 379,00","810 407,00","804 230,00","809 497,00","809 497,00","39 404 700,00",Before,Friday,May,no
172,CAC40,2024-05-23,"810 431,00","813 581,00","808 248,00","810 233,00","810 233,00","45 130 000,00",Before,Thursday,May,no
173,CAC40,2024-05-22,"812 858,00","812 858,00","807 850,00","809 211,00","809 211,00","51 869 500,00",Before,Wednesday,May,no
174,CAC40,2024-05-21,"816 317,00","816 750,00","809 798,00","814 146,00","814 146,00",,Before,Tuesday,May,no
175,CAC40,2024-05-20,"817 863,00","822 130,00","817 546,00","819 597,00","819 597,00","34 697 000,00",Before,Monday,May,no
176,CAC40,2024-05-17,"817 679,00","819 292,00","813 580,00","816 750,00","816 750,00","63 196 600,00",Before,Friday,May,no
177,CAC40,2024-05-16,"823 977,00","823 977,00","818 319,00","818 849,00","818 849,00","50 655 300,00",Before,Thursday,May,no
178,CAC40,2024-05-15,"824 168,00","825 310,00","820 340,00","823 999,00","823 999,00","54 875 300,00",Before,Wednesday,May,no
179,CAC40,2024-05-14,"821 381,00","823 318,00","818 769,00","822 580,00","822 580,00","51 519 900,00",Before,Tuesday,May,no
180,CAC40,2024-05-13,"821 107,00","822 381,00","818 677,00","820 928,00","820 928,00","48 113 100,00",Before,Monday,May,no
181,CAC40,2024-05-10,"823 265,00","825 919,00","821 120,00","821 914,00","821 914,00","57 091 000,00",Before,Friday,May,no
182,CAC40,2024-05-09,"812 392,00","819 192,00","811 488,00","818 765,00","818 765,00","39 071 500,00",Before,Thursday,May,no
183,CAC40,2024-05-08,"809 362,00","815 748,00","808 928,00","813 141,00","813 141,00","53 988 400,00",Before,Wednesday,May,no
184,CAC40,2024-05-07,"803 675,00","807 764,00","800 631,00","807 568,00","807 568,00","58 688 300,00",Before,Tuesday,May,no
185,CAC40,2024-05-06,"797 586,00","803 323,00","796 145,00","799 664,00","799 664,00","43 781 100,00",Before,Monday,May,no
186,CAC40,2024-05-03,"794 387,00","800 395,00","792 121,00","795 757,00","795 757,00","69 643 700,00",Before,Friday,May,no
187,CAC40,2024-05-02,"795 401,00","795 652,00","790 863,00","791 465,00","791 465,00","75 730 100,00",Before,Thursday,May,no
188,CAC40,2024-04-30,"807 364,00","808 171,00","797 180,00","798 493,00","798 493,00","76 456 900,00",Before,Tuesday,April,no
189,CAC40,2024-04-29,"811 643,00","812 800,00","806 515,00","806 515,00","806 515,00","55 164 400,00",Before,Monday,April,no
190,CAC40,2024-04-26,"807 223,00","811 463,00","802 462,00","808 824,00","808 824,00","65 898 300,00",Before,Friday,April,no
191,CAC40,2024-04-25,"809 455,00","809 543,00","795 551,00","801 665,00","801 665,00","70 130 400,00",Before,Thursday,April,no
192,CAC40,2024-04-24,"810 522,00","814 696,00","807 877,00","809 186,00","809 186,00","69 590 900,00",Before,Wednesday,April,no
193,CAC40,2024-04-23,"806 432,00","811 117,00","805 257,00","810 578,00","810 578,00","64 048 300,00",Before,Tuesday,April,no
194,CAC40,2024-04-22,"806 814,00","807 181,00","800 745,00","804 036,00","804 036,00","56 900 500,00",Before,Monday,April,no
195,CAC40,2024-04-19,"797 168,00","803 948,00","794 684,00","802 241,00","802 241,00",,Before,Friday,April,no
196,CAC40,2024-04-18,"801 391,00","803 919,00","797 640,00","802 326,00","802 326,00","57 583 000,00",Before,Thursday,April,no
197,CAC40,2024-04-17,"795 852,00","806 099,00","795 800,00","798 151,00","798 151,00","59 951 900,00",Before,Wednesday,April,no
198,CAC40,2024-04-16,"789 936,00","797 596,00","789 936,00","793 261,00","793 261,00","73 138 700,00",Before,Tuesday,April,no
199,CAC40,2024-04-15,"805 126,00","812 638,00","802 884,00","804 511,00","804 511,00","53 987 200,00",Before,Monday,April,no
200,CAC40,2024-04-12,"809 245,00","811 802,00","798 039,00","801 083,00","801 083,00","59 193 000,00",Before,Friday,April,no
201,CAC40,2024-04-11,"804 816,00","809 282,00","797 406,00","802 374,00","802 374,00","62 259 400,00",Before,Thursday,April,no
202,CAC40,2024-04-10,"810 104,00","810 147,00","797 601,00","804 538,00","804 538,00","56 907 100,00",Before,Wednesday,April,no
203,CAC40,2024-04-09,"809 047,00","810 320,00","803 227,00","804 917,00","804 917,00","52 222 200,00",Before,Tuesday,April,no
204,CAC40,2024-04-08,"805 002,00","814 522,00","804 951,00","811 930,00","811 930,00","49 226 900,00",Before,Monday,April,no
205,CAC40,2024-04-05,"805 025,00","806 201,00","801 929,00","806 131,00","806 131,00","65 166 400,00",Before,Friday,April,no
206,CAC40,2024-04-04,"815 441,00","818 966,00","813 798,00","815 155,00","815 155,00","49 450 700,00",Before,Thursday,April,no
207,CAC40,2024-04-03,"814 496,00","816 004,00","812 095,00","815 323,00","815 323,00","63 544 700,00",Before,Wednesday,April,no
208,CAC40,2024-04-02,"819 565,00","825 305,00","812 139,00","813 005,00","813 005,00","71 702 800,00",Before,Tuesday,April,no
209,CAC40,2024-03-28,"821 677,00","825 359,00","820 581,00","820 581,00","820 581,00","63 579 600,00",Before,Thursday,March,no
210,CAC40,2024-03-27,"818 607,00","823 038,00","817 426,00","820 481,00","820 481,00","49 550 700,00",Before,Wednesday,March,no
211,CAC40,2024-03-26,"816 064,00","818 853,00","813 664,00","818 475,00","818 475,00","54 983 800,00",Before,Tuesday,March,no
212,CAC40,2024-03-25,"814 780,00","816 595,00","810 183,00","815 160,00","815 160,00","45 329 300,00",Before,Monday,March,no
213,CAC40,2024-03-22,"814 923,00","817 932,00","812 917,00","815 192,00","815 192,00","50 219 300,00",Before,Friday,March,no
214,CAC40,2024-03-21,"822 871,00","822 925,00","813 952,00","817 972,00","817 972,00","60 104 600,00",Before,Thursday,March,no
